time,aX,aY,aZ,gX,gY,gZ,faX,faY,faZ,fgX,fgY,fgZ,temp,punchReg,punchCount,20,14,-150
0.08625149726867676,-2.4442682858999993,-10.0055877019,0.7561319416,19.880000000000003,20.160000000000004,13.510000000000002,-2.087318974545,-9.705109003904997,0.5761318615149998,83.23000000000002,85.40000000000002,13.986,15.5,False,0
0.09634041786193848,-2.4251257050999997,-9.5007021333,0.9367900479,28.28,13.72,20.930000000000003,-2.105265144045,-9.722576608884998,0.5845665611799999,21.815500000000004,51.71250000000002,7.034999999999999,15.5,False,0
0.10647010803222656,-2.1846470337999997,-9.2614198733,1.0767701699999999,31.220000000000002,10.080000000000002,28.000000000000004,-2.120579208685,-9.723174814534996,0.60705909362,11.3645,45.88850000000001,8.0465,15.5,False,0
0.11648106575012207,-1.8675980392999998,-8.5938223679,1.1126625089999997,30.03,8.190000000000001,30.310000000000002,-2.12327113411,-9.690991350564996,0.63038911397,11.791500000000001,43.49100000000001,9.2015,15.5,False,0
0.12646889686584473,-1.4943177136999997,-8.146364541699999,1.0277173067,24.570000000000004,9.170000000000002,27.860000000000003,-2.1114864828049997,-9.631350247259997,0.6540780577099999,12.190500000000002,41.069,10.3145,15.5,False,0
0.1365656852722168,-1.3698909385,-8.027919823,1.1629117836,18.060000000000002,12.040000000000001,22.610000000000003,-2.0831913555599995,-9.557890593439996,0.6756732816749998,12.078500000000002,38.65050000000001,11.133500000000002,15.5,False,0
0.1465456485748291,-1.4225330357,-8.219345631,0.9415756931,8.33,13.440000000000001,17.57,-2.05639174244,-9.486943403349997,0.6942774773899999,11.4135,36.33700000000001,11.655000000000001,15.5,False,0
0.15661144256591797,-1.6594224731,-8.725427610899999,0.9810572659999999,-9.030000000000001,9.66,12.39,-2.0362322120349994,-9.432387048069998,0.7048058968300001,10.283000000000001,34.04450000000001,11.970000000000002,15.5,False,0
0.18459296226501465,-1.7335999736999999,-8.9635134596,1.1186445655,-1.54,2.5900000000000003,10.99,-2.0263019982449992,-9.398109864324999,0.721017269945,8.7885,31.475500000000004,12.120500000000002,15.5,False,0
0.19854354858398438,-1.7108681589999999,-9.1597249128,1.0588240004999998,8.260000000000002,-2.45,13.090000000000002,-2.0189440687499998,-9.374660202845,0.7391429011399999,8.0955,28.640500000000003,12.334000000000001,15.5,False,0
