time,aX,aY,aZ,gX,gY,gZ,faX,faY,faZ,fgX,fgY,fgZ
0.13477541899999324,7.819744256799999,-3.9481572899999993,2.8283163131999998,8.75,-1.8200000000000003,-5.180000000000001,8.116454259200001,-3.4657642538399998,3.4388449995899997,27.181,0.784000000000001,-4.158000000000001
0.14182138799992572,7.992027483999999,-3.8955151927999996,2.8115665549999997,8.610000000000001,-5.460000000000001,-6.090000000000001,8.21001362286,-3.52905441161,3.15840619087,28.350000000000005,0.38150000000000117,-4.266500000000001
0.14895735799996146,7.9704920806,-4.1898323726,2.7948167968,6.930000000000001,-8.05,-4.340000000000001,8.13595576339,-3.5671002909499996,3.0777680692500002,14.721000000000004,6.464499999999998,-2.807000000000001
0.15597432699996716,7.987241838799999,-4.18743955,2.7589244577999996,3.08,-9.24,-2.5900000000000003,8.12650411412,-3.615196025209999,3.05120773839,16.212000000000003,5.407499999999999,-2.9715000000000007
0.16303329699996993,8.0111700648,-4.1347974528,2.739781877,-1.54,-8.96,-1.2600000000000002,8.111788255130001,-3.656472215059999,3.01699037521,12.834500000000002,3.6365000000000007,-3.083500000000001
0.17013226599999598,7.987241838799999,-3.9481572899999993,2.6703900216,-6.790000000000001,-8.120000000000001,-2.87,8.10939543253,-3.683511110439999,2.9657839715699996,9.436000000000003,2.002,-3.0275000000000003
0.17718823600000633,8.0662049846,-3.8476587407999996,2.5603201819999994,-8.82,-7.420000000000001,-4.83,8.110831126090002,-3.6947573766599993,2.9036902250999996,7.196000000000002,0.7630000000000005,-2.982
0.18438420500001484,8.1044901462,-3.7064822074,2.5579273594,-9.170000000000002,-6.580000000000001,-6.510000000000001,8.114540001120002,-3.70827682435,2.8387250915099993,5.586000000000002,-0.2939999999999997,-2.933
0.191392174999919,8.0685978072,-3.7591243046,2.6392833278,-7.630000000000001,-7.280000000000001,-7.280000000000001,8.11585605355,-3.726940840629999,2.7828526837999994,4.430999999999999,-1.3125,-2.8945
0.19832314500001758,8.003991596999999,-3.8763726119999995,2.6751756667999995,-5.53,-9.520000000000001,-7.5600000000000005,8.1056865575,-3.748954808549999,2.7385854656999995,3.6399999999999997,-2.3660000000000005,-2.919
0.20528311499992924,7.850850950599999,-3.9625142255999997,2.6991038927999997,-1.05,-12.88,-7.07,8.08403151297,-3.783052530599999,2.705803796079999,3.2969999999999997,-3.4509999999999996,-2.9855000000000005
0.2122510849999344,7.6881390138,-3.9577285803999995,2.8139593776000003,0.77,-16.380000000000003,-7.5600000000000005,8.04909630301,-3.8155949179599995,2.6946771709899995,3.1850000000000005,-4.613000000000001,-3.1990000000000007
0.21929005399999824,7.671389255599999,-3.9649070481999997,2.8378876036,2.5900000000000003,-20.090000000000003,-8.75,8.008418318810001,-3.8400017084800004,2.6998217395799995,3.1465,-5.8695,-3.6645000000000003
0.22621602399999574,7.728816998,-4.048655839199999,2.8689942973999996,1.8900000000000001,-21.98,-9.170000000000002,7.969774233820002,-3.8742190716599993,2.7128626227499995,2.9540000000000006,-7.199499999999999,-4.2035
0.2332719940000061,7.802994498599999,-4.1347974528,2.8977081685999995,-0.8400000000000001,-22.820000000000004,-8.89,7.93424081821,-3.9144184913399998,2.7373890543999995,2.4814999999999996,-8.564499999999999,-4.753
0.24036796299992602,7.8676007087999995,-4.0630127748,2.8043880872,-5.040000000000001,-22.96,-8.610000000000001,7.911748285770001,-3.94408949158,2.75437809486,1.6695,-9.936499999999999,-5.2780000000000005
0.24740593299998181,7.8699935314,-3.9242290639999995,2.6847469571999993,-10.920000000000002,-22.89,-8.540000000000001,7.902176995370001,-3.95461791102,2.7574887642399997,0.4794999999999995,-11.2875,-5.7575
0.2545279019999498,7.8819576444,-3.9003008379999993,2.620140747,-15.400000000000002,-22.400000000000002,-8.47,7.900023455030002,-3.9605999675199994,2.7503102964399995,-0.9450000000000003,-12.5545,-6.149500000000001
0.26153587199996764,7.9130643382,-3.912264951,2.51246373,-20.090000000000003,-21.910000000000004,-7.7700000000000005,7.903373406670001,-3.9638302780299997,2.73248376807,-2.527,-13.727,-6.384
0.26862184200001593,7.984849016199999,-3.8069807566,2.3138594542,-22.19,-22.26,-7.3500000000000005,7.913542902719999,-3.9584464271799993,2.70448774365,-4.1195,-13.950999999999999,-6.534500000000001
0.2757008109999788,8.149953775599998,-3.6179477711999994,2.0745771942,-23.17,-22.750000000000004,-7.5600000000000005,7.93005337866,-3.941935951239999,2.6668007877,-5.7155000000000005,-14.997499999999999,-6.653499999999999
0.28273578099992847,8.2480595022,-3.6299118841999998,1.8233308212,-21.21,-23.240000000000002,-7.210000000000001,7.942854979570001,-3.9286557858099997,2.6173890010100003,-7.206500000000001,-15.886500000000002,-6.7095
0.2897637500000201,8.398807326,-3.6083764807999996,1.7108681589999999,-18.340000000000003,-22.89,-6.65,7.964270741839999,-3.89958299122,2.5631915691200002,-8.470000000000002,-16.6285,-6.825000000000001
0.29681571999992684,8.4059857938,-3.6323047068,1.7012968685999998,-14.840000000000002,-22.26,-6.930000000000001,7.9852079395899995,-3.8718262490599997,2.51031018966,-9.366000000000001,-17.279500000000002,-7.042
0.3038516899999877,8.3007015994,-3.7351960785999996,1.8400805794,-10.780000000000001,-21.000000000000004,-7.490000000000001,7.999684516319999,-3.8518461803500004,2.4653251247800005,-9.828,-17.8815,-7.353500000000001
0.3110756589999255,8.267202082999999,-3.7543386593999997,1.9621145319999997,-7.910000000000001,-17.92,-8.190000000000001,8.01368252853,-3.84215524882,2.4299113503,-9.884,-18.3715,-7.6195
0.31804662799993366,8.231309743999999,-3.9266218865999996,2.0123638066,-3.22,-16.310000000000002,-10.080000000000002,8.021937766499999,-3.84610340611,2.40251353153,-9.604000000000001,-18.816000000000003,-7.882000000000002
0.32508059799999955,8.3557365192,-3.8045879339999993,2.0650059038,0.77,-15.400000000000002,-10.920000000000002,8.03450008515,-3.8510086924399998,2.3778674587500004,-9.107000000000001,-19.256999999999998,-8.102500000000003
0.3321615679999468,8.525626923799999,-3.7399817237999997,2.1870398563999998,3.5700000000000003,-14.490000000000002,-11.9,8.057351540979997,-3.8500515633999997,2.3552552851799997,-8.547,-19.6175,-8.333500000000003
0.33917553699996006,8.7529450708,-3.792623821,2.2660030021999997,5.880000000000001,-14.560000000000002,-11.9,8.094799214669997,-3.8458641238499993,2.3347966519499996,-7.9765,-19.8695,-8.5505
0.3462075069999173,8.992227330799999,-3.8237305147999994,2.3976082452,5.11,-14.14,-10.99,8.15186803368,-3.83892493831,2.31972186957,-7.6685,-19.932499999999997,-8.746500000000001
0.3532144769999377,8.9898345082,-4.2807596314,2.572284295,4.62,-12.88,-9.73,8.216952808399999,-3.85507649086,2.3076381154399996,-7.476000000000001,-19.7575,-8.855
0.36018644699993274,9.334400962599998,-3.9314075317999997,2.9264220397999994,3.0100000000000002,-14.21,-6.86,8.30010339375,-3.8534015150400003,2.31206483725,-7.455,-19.4635,-8.7605
0.3672134159999132,8.822336926199998,-3.2350961551999995,2.644068973,3.2900000000000005,-8.47,-13.650000000000002,8.354779390160001,-3.8127235308399996,2.30081857103,-7.385000000000001,-18.788,-8.9845
0.3743513859999439,8.7050886188,-3.8069807566,2.1726829208,5.670000000000001,-9.590000000000002,-20.160000000000004,8.39988409617,-3.7963326960299995,2.26456730864,-7.059500000000002,-18.1265,-9.548000000000002
0.3813723549999395,8.578269020999999,-4.570291166,2.7780670385999997,12.250000000000002,-10.290000000000001,-18.340000000000003,8.435417511779999,-3.8216966155899996,2.2632512562100002,-6.195000000000002,-17.493000000000002,-10.034500000000001
0.38842032499997003,8.669196279799998,-4.206582130799999,2.8067809097999996,34.650000000000006,-10.15,-18.340000000000003,8.4753776492,-3.8358142689299997,2.26935295384,-3.9165,-16.855999999999998,-10.524500000000002
0.3954872949999526,7.855636595799999,-3.4671999473999997,3.2446674455999998,32.2,-11.06,-27.300000000000004,8.474061596770001,-3.8141592244,2.30057928877,-1.5364999999999989,-16.289,-11.466000000000003
0.40256626399991546,7.8077801438,-3.9912280968,3.0221349437999994,40.74,-12.180000000000001,-30.660000000000004,8.46879738705,-3.8181073816899995,2.3260628494599995,1.5050000000000014,-15.8025,-12.610500000000002
0.4103212310000117,7.3890361888,-3.5150563993999997,3.5341989802,33.46,-14.21,-35.7,8.43900674568,-3.8035111638299997,2.38707982576,4.287500000000001,-15.4,-14.028
0.4173041999999896,7.855636595799999,-3.2350961551999995,3.3667013982,31.220000000000002,-13.72,-36.540000000000006,8.424290886689999,-3.784368583029999,2.45168603596,7.007,-14.948500000000001,-15.477000000000004
0.4244331699999293,8.0183485326,-2.6177479243999993,3.397808092,53.690000000000005,-10.99,-38.85,8.41280533821,-3.7337603850399987,2.5304098994999995,10.751999999999999,-14.336000000000004,-17.059000000000005
0.4314861389999578,7.9585279675999985,-2.4741785683999997,3.2518459134,42.7,-9.450000000000001,-36.75,8.39079137029,-3.6770504894199996,2.6074587872199997,13.804000000000002,-13.664000000000001,-18.564000000000004
0.43856210899991765,8.070990629799999,-2.3593230835999996,3.0173492985999992,48.440000000000005,-8.680000000000001,-32.13,8.374041612089998,-3.6134014082599997,2.6732614087199997,16.968,-12.985,-19.824000000000005
0.44563407800001187,8.626125472999998,-1.9740786449999996,3.2063822839999996,51.24,-7.910000000000001,-26.880000000000003,8.390312805769998,-3.52534553658,2.7415764939499994,20.069000000000003,-12.3305,-20.7935
0.4526550479999969,8.195417404999999,-1.423729447,3.457628657,49.910000000000004,-5.040000000000001,-21.42,8.386723571869998,-3.4088150759599998,2.8163522002,22.96,-11.6865,-21.455000000000005
0.4597320179999542,8.190631759799999,-1.9549360641999998,3.3332018817999995,47.25000000000001,-1.9600000000000002,-15.120000000000001,8.38468967266,-3.3102307848399994,2.88239410396,25.483500000000003,-10.969000000000001,-21.707000000000004
0.46676498699991953,7.9034930478,-1.9645073545999996,3.4791640604,40.95,-1.61,-8.680000000000001,8.36207749909,-3.218226755869999,2.95310201179,27.4925,-10.279500000000002,-21.595000000000006
0.4736179579999771,7.5828548194,-2.1056838879999997,3.3236305913999997,36.68000000000001,-3.9200000000000004,-6.510000000000001,8.314938893869998,-3.1365118640799996,3.0099315485399996,29.148000000000003,-9.751000000000001,-21.325500000000005
0.48111292499993397,7.453642399,-2.3545374384,3.242274623,35.28,-6.580000000000001,-5.6000000000000005,8.249973760279998,-3.06460754495,3.0587451295799997,30.618000000000006,-9.352000000000002,-21.010500000000004
0.4881488949999948,7.044469734399999,-2.5028924396,3.1824540579999994,35.63,-9.8,-6.300000000000001,8.152585880459998,-2.9985656411899995,3.0979874202199995,32.144,-9.135000000000002,-20.776000000000003
0.4951388649999444,6.9391855399999995,-2.548356069,3.1776684127999997,36.96,-12.180000000000001,-8.120000000000001,8.05005343205,-2.9119454630699995,3.12825662611,33.76100000000001,-9.100000000000001,-20.695500000000003
0.5021498349999547,6.893721910599999,-2.5890340531999994,3.0604201053999995,39.06,-14.350000000000001,-10.920000000000002,7.928019479449999,-2.84482678914,3.13495652939,35.56350000000001,-9.107000000000003,-20.898500000000006
0.5091838039999175,6.893721910599999,-2.4215364712,3.0604201053999995,39.760000000000005,-16.380000000000003,-12.110000000000001,7.831588728669997,-2.80414880494,3.1557740860099996,37.387000000000015,-9.502500000000001,-20.821500000000004
0.5162347739999404,7.0540410248,-2.0578274359999997,2.9240292171999998,40.53,-16.450000000000003,-13.020000000000001,7.749036348969999,-2.71669113891,3.1933414008299996,39.13000000000001,-9.845500000000001,-20.464500000000008
0.5231797440000037,7.140182638399999,-1.8496518698,2.7134608283999992,41.720000000000006,-16.8,-13.370000000000001,7.677132029839998,-2.5806591741,3.19011109032,40.60350000000001,-10.171000000000001,-20.216000000000005
